vehicle2,32778,-51.14898395237091,-29.791854953302295,-51.26373743837598,-29.57565184745483,0.24476957639463012
vehicle2,32979,-50.90781910708365,-29.39154900655512,-50.88098152648523,-29.24513292698957,0.14885537977420335
vehicle2,33179,-50.57009287494793,-29.05313905602625,-50.66695165860266,-28.96882434879276,0.12841570708812444
vehicle2,33379,-50.39674621425499,-28.7674632777466,-50.422919315386075,-28.690476227772248,0.08131443344555443
vehicle2,33579,-50.1859083358942,-28.49248800726301,-50.14986375018079,-28.435762026797683,0.06720899507509143
vehicle2,33779,-49.93731936610422,-28.25358047453695,-49.94035853001888,-28.235394104596438,0.018438562007741122
vehicle2,33980,-49.749151674463576,-28.06822426054664,-49.65410077005623,-28.075408830386863,0.09532204609870235
vehicle2,34180,-49.475043988804046,-27.934818850291354,-49.49917747675181,-27.864101291318157,0.07472214121431794
vehicle2,34380,-49.348667368316065,-27.73372994948446,-49.460396200878506,-27.689938077484165,0.12000441691477978
vehicle2,34580,-49.337929764940114,-27.566544258409884,-49.259164772462896,-27.62012609523274,0.09526246520664675
vehicle2,34780,-49.147665115415016,-27.521611131164132,-49.143788661433454,-27.519746031725628,0.004301800946891154
vehicle2,34981,-49.05012927397028,-27.43709967657698,-48.95051132754621,-27.458738968742235,0.10194113112557547
vehicle2,35181,-48.871232981414934,-27.39581967013013,-48.83442150608373,-27.393728448792583,0.03687082752993993
vehicle2,35381,-48.774351352832575,-27.347209688251798,-48.859595230511474,-27.308616689683507,0.0935731704081203
vehicle2,35581,-48.81755076909285,-27.273164352583525,-48.79859413596949,-27.259118600757503,0.02359315756171315
vehicle2,35781,-48.77432522650726,-27.238678321561334,-48.79285621089857,-27.228444591374235,0.021169001300330465
vehicle2,35982,-48.785425744378294,-27.222104229913036,-47.77378167439604,-27.27820649880365,1.0131984943262269
vehicle2,36983,-47.774180598751386,-27.27849681297421,-49.25215285667164,-27.414747024169564,1.4842392378699198
vehicle2,37183,-49.25215285667164,-27.414747024169564,-49.29021655639477,-27.510726039534166,0.10325123063174937
vehicle2,37383,-49.29021655639477,-27.510726039534166,-49.33145170282637,-27.49135667553806,0.04555776073128907
vehicle2,37583,-49.33145170282637,-27.49135667553806,-49.33145886595323,-27.481279578048337,0.010077100035614558
vehicle2,37783,-49.33145886595323,-27.481279578048337,-49.334231634173854,-27.472784101159988,0.008936518962424556
vehicle2,37984,-49.334231634173854,-27.472784101159988,-49.353916059869874,-27.482053377396646,0.021757667543503532
vehicle2,38184,-49.353916059869874,-27.482053377396646,-49.26581311068685,-27.451719528181165,0.09317871035260235
vehicle2,38384,-49.26581311068685,-27.451719528181165,-49.323441996949896,-27.443251932686508,0.05824764978417817
vehicle2,38584,-49.323441996949896,-27.443251932686508,-49.272436765763295,-27.507080046638887,0.08170411090708014
vehicle2,38784,-49.272436765763295,-27.507080046638887,-49.28253043891747,-27.46009693041976,0.048055129251759816
vehicle2,38986,-49.28253043891747,-27.46009693041976,-49.398589997716854,-27.41896199238987,0.12313368473098947
vehicle2,39186,-49.398589997716854,-27.41896199238987,-49.2911164364734,-27.49045555931331,0.12908096868937144
vehicle2,39386,-49.2911164364734,-27.49045555931331,-49.33570031273526,-27.45311125548088,0.05815770844231895
vehicle2,39586,-49.33570031273526,-27.45311125548088,-49.38732897106968,-27.465229201250573,0.05303171665229211
vehicle2,39786,-49.38732897106968,-27.465229201250573,-49.33848963863049,-27.460694612870512,0.049049392298803805
vehicle2,39987,-49.33848963863049,-27.460694612870512,-49.380680636359436,-27.454510671587034,0.042641780206287165
vehicle2,40187,-49.380680636359436,-27.454510671587034,-49.36553847580977,-27.44656404342373,0.017100699555212272
vehicle2,40387,-49.36553847580977,-27.44656404342373,-49.37509698768779,-27.43894634881082,0.012222701032824447
vehicle2,40587,-49.37509698768779,-27.43894634881082,-49.42873145961701,-27.447511206055225,0.05431402543306382
vehicle2,40787,-49.42873145961701,-27.447511206055225,-49.37316463928228,-27.437205106467946,0.056514486734069655
vehicle2,40988,-49.37316463928228,-27.437205106467946,-49.439624435876766,-27.430735196804836,0.0667739791717501
vehicle2,41188,-49.439624435876766,-27.430735196804836,-49.38258118947938,-27.491124219245375,0.08307084922448209
vehicle2,41388,-49.38258118947938,-27.491124219245375,-49.394836948441494,-27.44376563019653,0.04891870383028071
vehicle2,41588,-49.394836948441494,-27.44376563019653,-49.50695685286366,-27.411029891924237,0.11680111954886234
vehicle2,41788,-49.50695685286366,-27.411029891924237,-49.37136485079264,-27.48391359055609,0.15393902868306827
vehicle2,41989,-49.37136485079264,-27.48391359055609,-49.39647591264652,-27.4385964503909,0.05180934877202152
vehicle2,42189,-49.39647591264652,-27.4385964503909,-49.41703094193257,-27.45913002065569,0.02905403133421278
vehicle2,42389,-49.41703094193257,-27.45913002065569,-49.41079128542573,-27.46241020057035,0.0070493186618231975
vehicle2,42589,-49.41079128542573,-27.46241020057035,-49.42679322439249,-27.45095308009107,0.019680641767294952
vehicle2,42789,-49.42679322439249,-27.45095308009107,-49.413163498529336,-27.455765349951175,0.014454320057034805
vehicle2,42990,-49.413163498529336,-27.455765349951175,-49.44227911656166,-27.454578619317243,0.02913979311871566
vehicle2,43190,-49.44227911656166,-27.454578619317243,-49.44665103184676,-27.474982150731663,0.020866665700091158
vehicle2,43390,-49.44665103184676,-27.474982150731663,-49.39991838241157,-27.44861408898177,0.053658319053793486
vehicle2,43590,-49.39711886248513,-27.446592068508817,-49.44695194492653,-27.46303247323793,0.05247497511451233
vehicle2,43790,-49.417026694421196,-27.441273496459385,-49.37275907228421,-27.49789009762814,0.07186836506812186
vehicle2,43991,-49.3142117842191,-27.462189636017275,-49.352694286380576,-27.36511168718737,0.10442715701210119
vehicle2,44191,-49.277778199147804,-27.294210844276275,-49.3750022451254,-27.262637465085803,0.10222227443057291
vehicle2,44391,-49.30161384576059,-27.147497557163625,-49.174401001628496,-27.296338510534927,0.19579769434969083
vehicle2,44591,-49.02671314139772,-27.20843404808095,-49.131057129733065,-27.140938939098003,0.12427090423082254
vehicle2,44791,-48.97617990949083,-26.993878842965355,-49.085661521525275,-26.991579408102442,0.10950575680917024
vehicle2,44992,-48.92412325652637,-26.789459892359776,-48.870929747922254,-26.835426049234446,0.07030246749185295
vehicle2,45192,-48.65973941258791,-26.619575626133855,-48.70586430115662,-26.628125972856765,0.04691070000072617
vehicle2,45392,-48.47301781302569,-26.371620510649393,-48.56456927837187,-26.38786960891802,0.09298227788980011
vehicle2,45592,-48.32114753935431,-26.07947792675848,-48.3150209897383,-26.126736372427946,0.04765391166831261
vehicle2,45792,-48.04141671128448,-25.791136418127824,-48.08084387431007,-25.870315748304076,0.08845262862915201
vehicle2,45993,-47.784530811712706,-25.504104497629285,-49.11207908269099,-23.69598347455307,2.2431420030545564
vehicle2,46393,-50.01049195100257,-23.16936366615008,-47.42674003832637,-23.14252099305489,2.583891343566291
vehicle2,46593,-47.399501944024124,-22.58438721135446,-46.91974965269761,-22.81908919881366,0.5340854650244075
vehicle2,46793,-46.682900325700864,-22.297901517784883,-46.73187334877725,-22.44104866268961,0.15129263724191985
vehicle2,46994,-46.49753270122016,-21.903267782241183,-46.29203565540578,-22.071283535821202,0.265439878860538
vehicle2,47194,-45.96072576020172,-21.582666553387483,-45.90843224897611,-21.651035543520926,0.08607514233603963
vehicle2,47394,-45.546641443384814,-21.17598950274282,-45.55874229496788,-21.205426213608398,0.03182688416447644
vehicle2,47594,-45.18946167882775,-20.720373671428014,-45.16351914689253,-20.772074087489724,0.05784416983727519
vehicle2,49396,-41.03062048656432,-16.455324772938216,-39.105034907826244,-17.82230596168401,2.3614650942643425
vehicle2,49596,-38.399096210641886,-17.746648036879115,-38.29819825491595,-17.58722614962402,0.18866832168026793
vehicle2,49796,-37.58552116478313,-17.500700312643342,-37.5151850648441,-17.298937905128387,0.2136708591288592
vehicle2,49997,-36.800977467681975,-17.1797164676122,-36.85113294461668,-17.024418162031157,0.163196616334072
vehicle2,50197,-36.141148812311215,-16.88967467589473,-36.22610031569612,-16.734102660367128,0.1772552113272747
vehicle2,50397,-35.519275838594,-16.580252155569966,-35.389543152082425,-16.58164621424389,0.12974017631056528
vehicle2,50597,-34.67232538809329,-16.48964306873265,-34.68621290406765,-16.479480786534197,0.01720857575219803
vehicle2,50797,-33.97163391961285,-16.42513644873983,-33.986156407292754,-16.41098059790617,0.020280304761956195
vehicle2,50998,-33.2699740407776,-16.38197640363121,-33.13338360663264,-16.440549356140853,0.14861943838409739
vehicle2,51198,-32.42740614773804,-16.452109552948055,-32.65746173917446,-16.31747695541986,0.2665548939118344
vehicle2,51398,-31.961644913917446,-16.28363580021866,-31.90628950076453,-16.328641087063207,0.07134211665832453
vehicle2,51598,-31.212207867727134,-16.338813577501046,-31.075333960461094,-16.442241053450374,0.17155672318950727
vehicle2,51798,-30.38902478947915,-16.52310423237751,-30.519062832655745,-16.41055588229022,0.1719797190966664
vehicle2,51999,-29.83586617918244,-16.482526153471916,-29.74044825912016,-16.571585614607883,0.13052266886192684
vehicle2,52199,-29.06943682232473,-16.701193742471904,-29.042953577872638,-16.6837147890064,0.03173131026223831
vehicle2,52399,-28.377977104866336,-16.833743255513177,-28.35470987758721,-16.794643004805703,0.04549937879406402
vehicle2,52599,-27.694212811915037,-16.950316058591756,-27.617974469863242,-16.972351835889476,0.07935905921771756
vehicle2,52799,-26.97196406030396,-17.141278408878033,-27.139701776214906,-17.165710303520175,0.16950769544426514
vehicle2,53000,-26.508418009865764,-17.373670393893253,-26.347119435993974,-17.383409086599812,0.16159230200942729
vehicle2,53200,-25.721628796115144,-17.572290226026137,-25.655569201943905,-17.586798534207283,0.06763402241733037
vehicle2,53400,-25.038009878538315,-17.774745786857824,-25.045382686756216,-17.83371538323092,0.059428710211679864
vehicle2,53600,-24.435713997634156,-18.048203732689597,-24.2702294859852,-18.13458340556865,0.18667236400277828
vehicle2,53800,-23.672235919973147,-18.355912070209893,-23.838489227492623,-18.31017861556305,0.1724288581853405
vehicle2,54001,-23.25090220147348,-18.551907911599983,-23.242073444153277,-18.5249685181904,0.028349212918446123
vehicle2,54201,-22.659483370169685,-18.76577320407879,-22.407093537357728,-18.83160055321784,0.2608330262860168
vehicle2,54401,-21.831097212265593,-19.061526485410027,-21.92429525174022,-19.05707583694784,0.09330424874381568
vehicle2,54601,-21.356541436905136,-19.309745130379316,-21.345706451747823,-19.36793155987351,0.05918663261786581
vehicle2,54801,-20.79113783692326,-19.639902936084464,-20.74523833111433,-19.624706506289566,0.048349727114175074
vehicle2,55002,-20.19275039752445,-19.88296076368306,-20.187285515900655,-19.847079543662268,0.03629499802097363
vehicle2,55202,-19.629884589185544,-20.088707793635916,-19.58917717248751,-20.118344140073376,0.05035282320176797
vehicle2,55402,-19.035617171636883,-20.360125795651186,-19.207744401807105,-20.384572973838118,0.1738546746204319
vehicle2,55602,-18.681170071337853,-20.661001217800315,-18.448690643497507,-20.663847160567954,0.23249684677262028
vehicle2,55802,-17.89922356327479,-20.88396369544413,-17.905113371561256,-20.90040100748876,0.017460672063349968
vehicle2,56003,-17.36025008949034,-21.10021092879367,-17.416491828892543,-21.181288776031174,0.09867497435344816
vehicle2,56203,-16.89780883750603,-21.391228772998268,-16.765008727177747,-21.412136127600867,0.13443580914206957
vehicle2,56403,-16.254029143856666,-21.602441169972025,-16.320402937119006,-21.542088461660025,0.0897102548910942
vehicle2,56603,-15.823795286740442,-21.729470067867208,-15.911505356767215,-21.69976773112201,0.09260283576773809
vehicle2,56803,-15.440075912269833,-21.911598048155476,-15.095802969888277,-21.937762308970253,0.34526573447134584
vehicle2,69817,-40.60428467741365,-42.97513872890807,-43.95520228041745,-37.69959093962855,6.249804257662218
vehicle2,70018,-44.470386953947724,-37.91650262602044,-44.28709215107119,-37.9565096357179,0.18761008924490002
vehicle2,70218,-44.73230914620724,-38.2711745290078,-44.71333415451862,-38.23803089218164,0.03819098023941956
vehicle2,70418,-45.14536381353878,-38.55177159286661,-45.25547478608041,-38.41678988839894,0.17419669002326574
vehicle2,70618,-45.71206915384167,-38.67882414950671,-45.58821276065583,-38.75533733929065,0.1455839082588395
vehicle2,70818,-45.99489516707715,-39.07046387656143,-46.13975475229402,-39.00533475941294,0.15882726884809195
vehicle2,71019,-46.5541707532725,-39.29197854518832,-46.628812558180705,-39.3114107117307,0.07712981353850892
vehicle2,71219,-47.02832387534031,-39.5984103691713,-46.93744226398753,-39.643039199390294,0.10124820871894322
vehicle2,71419,-47.30185754719821,-39.96259516044132,-47.60245268450961,-39.80820835294355,0.33792413779517116
vehicle2,71619,-48.01997285505415,-40.05132804615055,-47.84570548259204,-40.15265733058334,0.201585567411233
vehicle2,71819,-48.214012022048216,-40.45792510229782,-48.1387635568863,-40.562459731423886,0.12880147590671234
vehicle2,72020,-48.45772077233816,-40.90771975185554,-48.71147687576333,-40.76715993262471,0.2900848544955912
vehicle2,72220,-49.07326700658005,-41.04600680909007,-48.93360236850188,-41.11873184708536,0.15746473345140663
vehicle2,72420,-49.24505378749376,-41.44006714589679,-49.360255695961285,-41.480846384118436,0.12220648912597874
vehicle2,72620,-49.67019496758728,-41.79623642979688,-49.70518903839924,-41.84227010149908,0.05782459617134341
vehicle2,72820,-49.99103351815146,-42.153731979623956,-49.86522224107598,-42.17934587825068,0.1283921697075904
vehicle2,73021,-50.10913067538166,-42.51524681165398,-50.25746328015856,-42.50940199095258,0.14844771324925385
vehicle2,73221,-50.516622100648796,-42.8194043516411,-50.307520542238066,-42.93570355665245,0.2392675632342758
vehicle2,79028,-55.39570404362095,-52.76562050995411,-54.732837550526206,-52.82744038093717,0.6657429564900328
vehicle2,79228,-54.87992362695252,-53.12006446374247,-55.057257724614274,-53.053784599028766,0.18931561652430184
vehicle2,79428,-55.279796548683585,-53.29255409628277,-55.217656637098784,-53.34918817497819,0.08407608150624975
vehicle2,79628,-55.422149543127176,-53.600945183441866,-55.331750469387664,-53.63430830715386,0.09635917474108772
vehicle2,79828,-55.51506445679867,-53.89918081947669,-55.53490420055165,-53.92805779237577,0.03503562466972765
vehicle2,80029,-55.71756512588892,-54.185610884653286,-55.641924258393615,-54.23476336674697,0.09020813339944224
vehicle2,80229,-55.803540556195365,-54.496305262343334,-55.97111912188677,-54.460269257861086,0.17140936175785132
vehicle2,80429,-56.17166376679954,-54.69187171535572,-56.03845032971261,-54.80918493387579,0.17750552402686542
vehicle2,80629,-56.2124822722493,-55.06519438108047,-56.41461779084602,-55.0490776454426,0.20277701311043236
vehicle2,80829,-56.63022869613633,-55.27469152262803,-56.808735727431426,-55.292472245691336,0.17939039643872504
vehicle2,81030,-57.053047713755625,-55.49632039579743,-56.81084828154514,-55.65081768781931,0.2872803129439514
vehicle2,81230,-57.0084304054632,-55.903562230294966,-57.27281249578506,-55.82910804079155,0.27466582608247087
vehicle2,81430,-57.525761607235516,-56.03542477794132,-57.43332028700404,-56.261324710155634,0.2440823161570074
vehicle2,81630,-57.651161810103815,-56.50990799331722,-57.67200127051995,-56.512466982660264,0.020995988590524452
vehicle2,81830,-57.89809522953556,-56.760101455325454,-58.13650273126399,-56.70632969960927,0.24439627368924788
vehicle2,82031,-58.40575228760758,-56.90784799193274,-58.24962151849946,-56.992131320510985,0.17742744020731532
vehicle2,82231,-58.493049844559,-57.22414874622842,-58.461447988889624,-57.24895878955319,0.040177301197631896
vehicle2,82431,-58.698166708209406,-57.48415770569942,-58.796950895102086,-57.53635799512323,0.11172817816458797
vehicle2,82631,-59.042575407996615,-57.760782448306166,-59.01972361101185,-57.825485485797955,0.0686198782139466
vehicle2,82831,-59.257672085686266,-58.06054975264166,-59.33810618850878,-58.02228671606266,0.08907134704891986
vehicle2,83032,-59.59413385398183,-58.24093980397892,-59.465211912761724,-58.39348990982145,0.19973082316089175
vehicle2,83232,-59.683244661504624,-58.64583946161753,-59.81524400423232,-58.5555285547745,0.1599371325720016
vehicle2,83432,-60.063355863683626,-58.776076572213476,-60.12445525253373,-58.74920609940952,0.0667469671712823
vehicle2,83632,-60.3811012627086,-58.95345640651608,-60.22939621773695,-59.10755216584401,0.21624043033785684
vehicle2,83832,-60.45023945208947,-59.34852640537885,-61.57308846604454,-59.20754466339504,1.1316650386543974
vehicle2,84033,-61.896564914799065,-59.22728912234179,-61.928039308679054,-59.493330768336975,0.2678969855633717
vehicle2,84233,-62.235064728756605,-59.56564888435506,-62.09902576159786,-59.74687309106336,0.22660276627320527
vehicle2,84433,-62.39032445558391,-59.864434326227176,-62.38801223942275,-59.968334326848534,0.10392572575014426
vehicle2,84633,-62.6672842596263,-60.10440833829808,-62.665366142969404,-60.20604266283023,0.10165242296480552
vehicle2,84833,-62.92933234798487,-60.356507950430924,-62.79452439284643,-60.489141919611484,0.18911624612707875
vehicle2,85034,-63.03057711482617,-60.6717049898838,-63.08679063213514,-60.735502985979636,0.08503025246399094
vehicle2,85234,-63.317857521716874,-60.91854934132655,-63.30227599864348,-60.97860863120493,0.06204757982372329
vehicle2,85434,-63.523224421101595,-61.17192862123955,-63.573941497423625,-61.171031748020695,0.05072500578832232
vehicle2,85634,-63.796116258807444,-61.355180350440776,-63.731475522284335,-61.393437500113436,0.0751134762830639
vehicle2,85834,-63.93818477684447,-61.58628127532063,-64.09666991646158,-61.46652283414992,0.19864446559391472
vehicle2,86035,-64.32880960240033,-61.62402737247824,-64.38100435356176,-61.66668941588944,0.06741173485991367
vehicle2,86235,-64.60514868815955,-61.822546456262685,-64.50713886101256,-61.90005225379434,0.1249522903687619
vehicle2,86435,-64.71116879923945,-62.07983262994094,-64.784619468312,-62.108554449550624,0.07886661973799547
vehicle2,86635,-64.98606613498562,-62.284055337827766,-64.91158389401853,-62.353202916349595,0.10163164780181189
vehicle2,86835,-65.09274871180801,-62.54595719902198,-65.06244879171415,-62.640905331226264,0.09966560573626952
vehicle2,87036,-65.22446551755891,-62.846821770675575,-65.3714383182505,-62.87773400865875,0.15018845028915156
vehicle2,87236,-65.54410367898622,-63.06751275199939,-65.52327912354215,-63.101019861018194,0.03945108951906314
vehicle2,87436,-65.68593425197824,-63.293067403772135,-65.7084517107109,-63.34684787140327,0.058304156338985454
vehicle2,87636,-65.86833873301715,-63.54163636840262,-65.82206762549701,-63.68263610363276,0.148397913483006
vehicle2,87836,-65.96000547231203,-63.891166524490885,-66.04416641287271,-63.87752893194017,0.08525871126540358
vehicle2,88037,-66.19073324895983,-64.0720096696398,-66.28659368935611,-64.04884947605557,0.0986185509923349
vehicle2,88237,-66.44265948469719,-64.2280363794409,-66.29935367538391,-64.33291276274082,0.17758268709816724
vehicle2,88437,-66.42435006010322,-64.52788585887515,-66.6325315266799,-64.45138948607769,0.22179093326189916
vehicle2,88637,-66.78811940282903,-64.61951793314553,-66.81352109941437,-64.6853151809692,0.07053030561810411
vehicle2,88837,-66.964543619123,-64.85553924546866,-66.77730613848966,-64.94627356346669,0.2080639099327139
vehicle2,89038,-66.89641302263995,-65.138513946759,-68.38495435760461,-65.49354034391361,1.5302937785193296
vehicle2,89238,-68.60783851683227,-65.51357970108195,-68.71382818528649,-65.9645565166166,0.4632643931588131
vehicle2,89438,-68.91741721488731,-66.04757813157254,-68.82089000097618,-66.25684960708698,0.23046052479640974
vehicle2,89638,-69.00399294049528,-66.37480389709769,-68.968613251374,-66.48857556441183,0.11914577074222187
vehicle2,89838,-69.14079125548531,-66.62529685455982,-69.10559129839092,-66.74071292454286,0.1206644363090356
vehicle2,90039,-69.26096201647547,-66.89050323675642,-69.2242725689775,-66.8712585579186,0.04143034179532854
vehicle2,90239,-69.37768814148495,-67.02341200629024,-69.47047746946987,-67.12191250480431,0.13532260563340093
vehicle2,90439,-69.62173350440845,-67.27189847637682,-69.61449528432273,-67.24547071407805,0.027401066587442985
vehicle2,90639,-69.76943191118396,-67.39665873992799,-69.69689528905518,-67.34646429503616,0.08821022530212876
vehicle2,90839,-69.84858457443134,-67.49938045129902,-69.89981444116403,-67.63773699557673,0.14753654662462154
vehicle2,91040,-70.0644030952118,-67.81923821191434,-69.97109681755263,-67.73302813016346,0.12703637135128873
vehicle2,91240,-70.13380663348197,-67.91923377579495,-70.186994357613,-68.00682454851272,0.10247476500844488
vehicle2,91440,-70.32354649193141,-68.1678821401588,-70.2638604753512,-68.22857543969454,0.08512401061832749
vehicle2,91640,-70.3838338193811,-68.39912070285114,-70.3891492846513,-68.33036677027994,0.06895909958115437
vehicle2,91840,-70.52558145920626,-68.51370901925124,-70.58354448706946,-68.60099166730237,0.1047758237852934
vehicle2,92041,-70.714767633026,-68.78024889667519,-70.69319443864609,-68.78902916633483,0.023291540332262377
vehicle2,92241,-70.81204726918664,-68.96527454692209,-70.76648927390967,-68.97053706261941,0.045860931141011405
vehicle2,92441,-70.87176756072331,-69.14592821567045,-70.85301910838923,-69.18382745436703,0.04228305521960025
vehicle2,92641,-70.94906518666168,-69.35834595032041,-70.98703588234531,-69.30742547294851,0.06351904239266405
vehicle2,92841,-71.08887270867027,-69.4732090605319,-71.10806952078566,-69.54815953974753,0.07736983863267669
vehicle2,93042,-71.20786481616918,-69.70909922534898,-71.19550681987401,-69.64834632921678,0.061997052033796275
vehicle2,93242,-71.30149763046788,-69.80192029525601,-71.3101872083955,-69.79364528327774,0.011999357807849659
vehicle2,93442,-71.42215961463262,-69.93705399913772,-71.41772332478426,-69.94791510765732,0.011732192714633216
vehicle2,93642,-71.53431341488438,-70.08340718227262,-71.49183833511637,-69.98918220946247,0.10335607336955539
vehicle2,93842,-71.62013716670546,-70.11542293139945,-71.67771183748101,-70.16947464371793,0.078971072675209
vehicle2,94043,-71.81289375612555,-70.28185700029485,-71.80888868815047,-70.34372933162417,0.06200182217976203
vehicle2,94243,-71.94549464633343,-70.45013038919949,-71.94835350065921,-70.33623690126578,0.11392936250924013
vehicle2,94443,-72.09499459433098,-70.4234447857043,-72.01170971015539,-70.48989920889139,0.10654840352286132
