vehicle2,prediction,25771,-67.34106208092312,-41.49594779734197
vehicle2,update,25771,-67.3995100445413,-41.4265311095941
vehicle2,prediction,25972,-67.20744418924289,-41.36617103396907
vehicle2,update,25972,-67.21880835730275,-41.256250625935074
vehicle2,prediction,26172,-67.01313863276158,-41.15898045349627
vehicle2,update,26172,-66.99955868673192,-41.20234588538118
vehicle2,prediction,26372,-66.76358815731436,-41.105645419068146
vehicle2,update,26372,-66.77509340425883,-40.997147086295016
vehicle2,prediction,26572,-66.53064006267124,-40.864048643059014
vehicle2,update,26572,-66.67674502963962,-40.73926372777809
vehicle2,prediction,26772,-66.43989494095779,-40.54711552062872
vehicle2,update,26772,-66.34212286469611,-40.64525642375832
vehicle2,prediction,26973,-66.05571820573493,-40.470051144060136
vehicle2,update,26973,-66.05910499775607,-40.38479240284214
vehicle2,prediction,27173,-65.76238157445907,-40.17631589460635
vehicle2,update,27173,-65.86665097279345,-40.129314332600735
vehicle2,prediction,27373,-65.57478979337854,-39.88295340577194
vehicle2,update,27373,-65.43462189742992,-39.98488741118582
vehicle2,prediction,27573,-65.09327684874734,-39.77091930938909
vehicle2,update,27573,-65.15626777486602,-39.661037069721004
vehicle2,prediction,27773,-64.82050860053485,-39.40135342597466
vehicle2,update,27773,-64.84259337638103,-39.40451076560001
vehicle2,prediction,27974,-64.4921684990786,-39.12777450772877
vehicle2,update,27974,-64.43561725226009,-39.118729244228405
vehicle2,prediction,28174,-64.06240442505303,-38.83763587988592
vehicle2,update,28174,-64.08440508741106,-38.82194735020153
vehicle2,prediction,28374,-63.701311120355776,-38.52087292471023
vehicle2,update,28374,-63.67391519902863,-38.53031635499924
vehicle2,prediction,28574,-63.2701396670138,-38.22409694648941
vehicle2,update,28574,-63.24555678319288,-38.20621590657522
vehicle2,prediction,28774,-62.82487276163823,-37.888672416432755
vehicle2,update,28774,-62.77473678682694,-37.94619610780522
vehicle2,prediction,28975,-62.32228672204857,-37.64092538778577
vehicle2,update,28975,-62.322847968490024,-37.535405661432776
vehicle2,prediction,29175,-61.87490232692801,-37.19460702609072
vehicle2,update,29175,-61.95776285468787,-37.15493217272212
vehicle2,prediction,29375,-61.51802459175181,-36.77792378047077
vehicle2,update,29375,-61.38716447302255,-36.87637009527371
vehicle2,prediction,29575,-60.893796692032886,-36.54200621822854
vehicle2,update,29575,-60.90033761658239,-36.46237236415919
vehicle2,prediction,29775,-60.409376293220575,-36.09645081956608
vehicle2,update,29775,-60.463441656544205,-36.05799820434002
vehicle2,prediction,29976,-59.980375895008706,-35.664577212019154
vehicle2,update,29976,-59.85610243826658,-35.73813586107799
vehicle2,prediction,30176,-59.3293176010923,-35.385495886914626
vehicle2,update,30176,-59.40512670187263,-35.27187601730187
vehicle2,prediction,30376,-58.90892040618732,-34.86779101685794
vehicle2,update,30376,-57.90361688730543,-34.60979570056053
vehicle2,prediction,30576,-57.29067330854109,-34.39906922374831
vehicle2,update,30576,-57.26010678438413,-34.026542734515104
vehicle2,prediction,30776,-56.7020483015615,-33.693805078319755
vehicle2,update,30776,-56.763457458567125,-33.5098318187809
vehicle2,prediction,30977,-56.25630812633064,-33.11562123504121
vehicle2,update,30977,-56.24334436608374,-33.022480412698464
vehicle2,prediction,31177,-55.762618264835176,-32.614884144880115
vehicle2,update,31177,-55.78558641125164,-32.505293023821196
vehicle2,prediction,31377,-55.34240402209208,-32.07286853076447
vehicle2,update,31377,-55.13731463498787,-32.13903503637668
vehicle2,prediction,31577,-54.655689867635715,-31.77521589015336
vehicle2,update,31577,-54.64234419821633,-31.70909583112928
vehicle2,prediction,31777,-54.18591602217053,-31.343256946472046
vehicle2,update,31777,-54.379263583609315,-31.21353081864942
vehicle2,prediction,31978,-53.999400950660544,-30.795366423976667
vehicle2,update,31978,-53.81170049715412,-30.92037175878015
vehicle2,prediction,32178,-53.397957928381146,-30.58651628051693
vehicle2,update,32178,-53.45928302496538,-30.497373382481875
vehicle2,prediction,32378,-53.09216998023741,-30.15788327082129
vehicle2,update,32378,-52.17781878794035,-30.222358174400025
vehicle2,prediction,32578,-51.723050413293066,-30.108491367704378
vehicle2,update,32578,-51.56299253367471,-29.92777346744644
vehicle2,prediction,32778,-51.14898395237091,-29.791854953302295
vehicle2,update,32778,-51.26373743837598,-29.57565184745483
vehicle2,prediction,32979,-50.90781910708365,-29.39154900655512
vehicle2,update,32979,-50.88098152648523,-29.24513292698957
vehicle2,prediction,33179,-50.57009287494793,-29.05313905602625
vehicle2,update,33179,-50.66695165860266,-28.96882434879276
vehicle2,prediction,33379,-50.39674621425499,-28.7674632777466
vehicle2,update,33379,-50.422919315386075,-28.690476227772248
vehicle2,prediction,33579,-50.1859083358942,-28.49248800726301
vehicle2,update,33579,-50.14986375018079,-28.435762026797683
vehicle2,prediction,33779,-49.93731936610422,-28.25358047453695
vehicle2,update,33779,-49.94035853001888,-28.235394104596438
vehicle2,prediction,33980,-49.749151674463576,-28.06822426054664
vehicle2,update,33980,-49.65410077005623,-28.075408830386863
vehicle2,prediction,34180,-49.475043988804046,-27.934818850291354
vehicle2,update,34180,-49.49917747675181,-27.864101291318157
vehicle2,prediction,34380,-49.348667368316065,-27.73372994948446
vehicle2,update,34380,-49.460396200878506,-27.689938077484165
vehicle2,prediction,34580,-49.337929764940114,-27.566544258409884
vehicle2,update,34580,-49.259164772462896,-27.62012609523274
vehicle2,prediction,34780,-49.147665115415016,-27.521611131164132
vehicle2,update,34780,-49.143788661433454,-27.519746031725628
vehicle2,prediction,34981,-49.05012927397028,-27.43709967657698
vehicle2,update,34981,-48.95051132754621,-27.458738968742235
vehicle2,prediction,35181,-48.871232981414934,-27.39581967013013
vehicle2,update,35181,-48.83442150608373,-27.393728448792583
vehicle2,prediction,35381,-48.774351352832575,-27.347209688251798
vehicle2,update,35381,-48.859595230511474,-27.308616689683507
vehicle2,prediction,35581,-48.81755076909285,-27.273164352583525
vehicle2,update,35581,-48.79859413596949,-27.259118600757503
vehicle2,prediction,35781,-48.77432522650726,-27.238678321561334
vehicle2,update,35781,-48.79285621089857,-27.228444591374235
vehicle2,prediction,35982,-48.785425744378294,-27.222104229913036
vehicle2,update,35982,-47.77378167439604,-27.27820649880365
vehicle2,prediction,36983,-47.774180598751386,-27.27849681297421
vehicle2,update,36983,-49.25215285667164,-27.414747024169564
vehicle2,prediction,37183,-49.25215285667164,-27.414747024169564
vehicle2,update,37183,-49.29021655639477,-27.510726039534166
vehicle2,prediction,37383,-49.29021655639477,-27.510726039534166
vehicle2,update,37383,-49.33145170282637,-27.49135667553806
vehicle2,prediction,37583,-49.33145170282637,-27.49135667553806
vehicle2,update,37583,-49.33145886595323,-27.481279578048337
vehicle2,prediction,37783,-49.33145886595323,-27.481279578048337
vehicle2,update,37783,-49.334231634173854,-27.472784101159988
vehicle2,prediction,37984,-49.334231634173854,-27.472784101159988
vehicle2,update,37984,-49.353916059869874,-27.482053377396646
vehicle2,prediction,38184,-49.353916059869874,-27.482053377396646
vehicle2,update,38184,-49.26581311068685,-27.451719528181165
vehicle2,prediction,38384,-49.26581311068685,-27.451719528181165
vehicle2,update,38384,-49.323441996949896,-27.443251932686508
vehicle2,prediction,38584,-49.323441996949896,-27.443251932686508
vehicle2,update,38584,-49.272436765763295,-27.507080046638887
vehicle2,prediction,38784,-49.272436765763295,-27.507080046638887
vehicle2,update,38784,-49.28253043891747,-27.46009693041976
vehicle2,prediction,38986,-49.28253043891747,-27.46009693041976
vehicle2,update,38986,-49.398589997716854,-27.41896199238987
vehicle2,prediction,39186,-49.398589997716854,-27.41896199238987
vehicle2,update,39186,-49.2911164364734,-27.49045555931331
vehicle2,prediction,39386,-49.2911164364734,-27.49045555931331
vehicle2,update,39386,-49.33570031273526,-27.45311125548088
vehicle2,prediction,39586,-49.33570031273526,-27.45311125548088
vehicle2,update,39586,-49.38732897106968,-27.465229201250573
vehicle2,prediction,39786,-49.38732897106968,-27.465229201250573
vehicle2,update,39786,-49.33848963863049,-27.460694612870512
vehicle2,prediction,39987,-49.33848963863049,-27.460694612870512
vehicle2,update,39987,-49.380680636359436,-27.454510671587034
vehicle2,prediction,40187,-49.380680636359436,-27.454510671587034
vehicle2,update,40187,-49.36553847580977,-27.44656404342373
vehicle2,prediction,40387,-49.36553847580977,-27.44656404342373
vehicle2,update,40387,-49.37509698768779,-27.43894634881082
vehicle2,prediction,40587,-49.37509698768779,-27.43894634881082
vehicle2,update,40587,-49.42873145961701,-27.447511206055225
vehicle2,prediction,40787,-49.42873145961701,-27.447511206055225
vehicle2,update,40787,-49.37316463928228,-27.437205106467946
vehicle2,prediction,40988,-49.37316463928228,-27.437205106467946
vehicle2,update,40988,-49.439624435876766,-27.430735196804836
vehicle2,prediction,41188,-49.439624435876766,-27.430735196804836
vehicle2,update,41188,-49.38258118947938,-27.491124219245375
vehicle2,prediction,41388,-49.38258118947938,-27.491124219245375
vehicle2,update,41388,-49.394836948441494,-27.44376563019653
vehicle2,prediction,41588,-49.394836948441494,-27.44376563019653
vehicle2,update,41588,-49.50695685286366,-27.411029891924237
vehicle2,prediction,41788,-49.50695685286366,-27.411029891924237
vehicle2,update,41788,-49.37136485079264,-27.48391359055609
vehicle2,prediction,41989,-49.37136485079264,-27.48391359055609
vehicle2,update,41989,-49.39647591264652,-27.4385964503909
vehicle2,prediction,42189,-49.39647591264652,-27.4385964503909
vehicle2,update,42189,-49.41703094193257,-27.45913002065569
vehicle2,prediction,42389,-49.41703094193257,-27.45913002065569
vehicle2,update,42389,-49.41079128542573,-27.46241020057035
vehicle2,prediction,42589,-49.41079128542573,-27.46241020057035
vehicle2,update,42589,-49.42679322439249,-27.45095308009107
vehicle2,prediction,42789,-49.42679322439249,-27.45095308009107
vehicle2,update,42789,-49.413163498529336,-27.455765349951175
vehicle2,prediction,42990,-49.413163498529336,-27.455765349951175
vehicle2,update,42990,-49.44227911656166,-27.454578619317243
vehicle2,prediction,43190,-49.44227911656166,-27.454578619317243
vehicle2,update,43190,-49.44665103184676,-27.474982150731663
vehicle2,prediction,43390,-49.44665103184676,-27.474982150731663
vehicle2,update,43390,-49.39991838241157,-27.44861408898177
vehicle2,prediction,43590,-49.39711886248513,-27.446592068508817
vehicle2,update,43590,-49.44695194492653,-27.46303247323793
vehicle2,prediction,43790,-49.417026694421196,-27.441273496459385
vehicle2,update,43790,-49.37275907228421,-27.49789009762814
vehicle2,prediction,43991,-49.3142117842191,-27.462189636017275
vehicle2,update,43991,-49.352694286380576,-27.36511168718737
vehicle2,prediction,44191,-49.277778199147804,-27.294210844276275
vehicle2,update,44191,-49.3750022451254,-27.262637465085803
vehicle2,prediction,44391,-49.30161384576059,-27.147497557163625
vehicle2,update,44391,-49.174401001628496,-27.296338510534927
vehicle2,prediction,44591,-49.02671314139772,-27.20843404808095
vehicle2,update,44591,-49.131057129733065,-27.140938939098003
vehicle2,prediction,44791,-48.97617990949083,-26.993878842965355
vehicle2,update,44791,-49.085661521525275,-26.991579408102442
vehicle2,prediction,44992,-48.92412325652637,-26.789459892359776
vehicle2,update,44992,-48.870929747922254,-26.835426049234446
vehicle2,prediction,45192,-48.65973941258791,-26.619575626133855
vehicle2,update,45192,-48.70586430115662,-26.628125972856765
vehicle2,prediction,45392,-48.47301781302569,-26.371620510649393
vehicle2,update,45392,-48.56456927837187,-26.38786960891802
vehicle2,prediction,45592,-48.32114753935431,-26.07947792675848
vehicle2,update,45592,-48.3150209897383,-26.126736372427946
vehicle2,prediction,45792,-48.04141671128448,-25.791136418127824
vehicle2,update,45792,-48.08084387431007,-25.870315748304076
vehicle2,prediction,45993,-47.784530811712706,-25.504104497629285
vehicle2,update,45993,-49.11207908269099,-23.69598347455307
vehicle2,prediction,46393,-50.01049195100257,-23.16936366615008
vehicle2,update,46393,-47.42674003832637,-23.14252099305489
vehicle2,prediction,46593,-47.399501944024124,-22.58438721135446
vehicle2,update,46593,-46.91974965269761,-22.81908919881366
vehicle2,prediction,46793,-46.682900325700864,-22.297901517784883
vehicle2,update,46793,-46.73187334877725,-22.44104866268961
vehicle2,prediction,46994,-46.49753270122016,-21.903267782241183
vehicle2,update,46994,-46.29203565540578,-22.071283535821202
vehicle2,prediction,47194,-45.96072576020172,-21.582666553387483
vehicle2,update,47194,-45.90843224897611,-21.651035543520926
vehicle2,prediction,47394,-45.546641443384814,-21.17598950274282
vehicle2,update,47394,-45.55874229496788,-21.205426213608398
vehicle2,prediction,47594,-45.18946167882775,-20.720373671428014
vehicle2,update,47594,-45.16351914689253,-20.772074087489724
vehicle2,prediction,49396,-41.03062048656432,-16.455324772938216
vehicle2,update,49396,-39.105034907826244,-17.82230596168401
vehicle2,prediction,49596,-38.399096210641886,-17.746648036879115
vehicle2,update,49596,-38.29819825491595,-17.58722614962402
vehicle2,prediction,49796,-37.58552116478313,-17.500700312643342
vehicle2,update,49796,-37.5151850648441,-17.298937905128387
vehicle2,prediction,49997,-36.800977467681975,-17.1797164676122
vehicle2,update,49997,-36.85113294461668,-17.024418162031157
vehicle2,prediction,50197,-36.141148812311215,-16.88967467589473
vehicle2,update,50197,-36.22610031569612,-16.734102660367128
vehicle2,prediction,50397,-35.519275838594,-16.580252155569966
vehicle2,update,50397,-35.389543152082425,-16.58164621424389
vehicle2,prediction,50597,-34.67232538809329,-16.48964306873265
vehicle2,update,50597,-34.68621290406765,-16.479480786534197
vehicle2,prediction,50797,-33.97163391961285,-16.42513644873983
vehicle2,update,50797,-33.986156407292754,-16.41098059790617
vehicle2,prediction,50998,-33.2699740407776,-16.38197640363121
vehicle2,update,50998,-33.13338360663264,-16.440549356140853
vehicle2,prediction,51198,-32.42740614773804,-16.452109552948055
vehicle2,update,51198,-32.65746173917446,-16.31747695541986
vehicle2,prediction,51398,-31.961644913917446,-16.28363580021866
vehicle2,update,51398,-31.90628950076453,-16.328641087063207
vehicle2,prediction,51598,-31.212207867727134,-16.338813577501046
vehicle2,update,51598,-31.075333960461094,-16.442241053450374
vehicle2,prediction,51798,-30.38902478947915,-16.52310423237751
vehicle2,update,51798,-30.519062832655745,-16.41055588229022
vehicle2,prediction,51999,-29.83586617918244,-16.482526153471916
vehicle2,update,51999,-29.74044825912016,-16.571585614607883
vehicle2,prediction,52199,-29.06943682232473,-16.701193742471904
vehicle2,update,52199,-29.042953577872638,-16.6837147890064
vehicle2,prediction,52399,-28.377977104866336,-16.833743255513177
vehicle2,update,52399,-28.35470987758721,-16.794643004805703
vehicle2,prediction,52599,-27.694212811915037,-16.950316058591756
vehicle2,update,52599,-27.617974469863242,-16.972351835889476
vehicle2,prediction,52799,-26.97196406030396,-17.141278408878033
vehicle2,update,52799,-27.139701776214906,-17.165710303520175
vehicle2,prediction,53000,-26.508418009865764,-17.373670393893253
vehicle2,update,53000,-26.347119435993974,-17.383409086599812
vehicle2,prediction,53200,-25.721628796115144,-17.572290226026137
vehicle2,update,53200,-25.655569201943905,-17.586798534207283
vehicle2,prediction,53400,-25.038009878538315,-17.774745786857824
vehicle2,update,53400,-25.045382686756216,-17.83371538323092
vehicle2,prediction,53600,-24.435713997634156,-18.048203732689597
vehicle2,update,53600,-24.2702294859852,-18.13458340556865
vehicle2,prediction,53800,-23.672235919973147,-18.355912070209893
vehicle2,update,53800,-23.838489227492623,-18.31017861556305
vehicle2,prediction,54001,-23.25090220147348,-18.551907911599983
vehicle2,update,54001,-23.242073444153277,-18.5249685181904
vehicle2,prediction,54201,-22.659483370169685,-18.76577320407879
vehicle2,update,54201,-22.407093537357728,-18.83160055321784
vehicle2,prediction,54401,-21.831097212265593,-19.061526485410027
vehicle2,update,54401,-21.92429525174022,-19.05707583694784
vehicle2,prediction,54601,-21.356541436905136,-19.309745130379316
vehicle2,update,54601,-21.345706451747823,-19.36793155987351
vehicle2,prediction,54801,-20.79113783692326,-19.639902936084464
vehicle2,update,54801,-20.74523833111433,-19.624706506289566
vehicle2,prediction,55002,-20.19275039752445,-19.88296076368306
vehicle2,update,55002,-20.187285515900655,-19.847079543662268
vehicle2,prediction,55202,-19.629884589185544,-20.088707793635916
vehicle2,update,55202,-19.58917717248751,-20.118344140073376
vehicle2,prediction,55402,-19.035617171636883,-20.360125795651186
vehicle2,update,55402,-19.207744401807105,-20.384572973838118
vehicle2,prediction,55602,-18.681170071337853,-20.661001217800315
vehicle2,update,55602,-18.448690643497507,-20.663847160567954
vehicle2,prediction,55802,-17.89922356327479,-20.88396369544413
vehicle2,update,55802,-17.905113371561256,-20.90040100748876
vehicle2,prediction,56003,-17.36025008949034,-21.10021092879367
vehicle2,update,56003,-17.416491828892543,-21.181288776031174
vehicle2,prediction,56203,-16.89780883750603,-21.391228772998268
vehicle2,update,56203,-16.765008727177747,-21.412136127600867
vehicle2,prediction,56403,-16.254029143856666,-21.602441169972025
vehicle2,update,56403,-16.320402937119006,-21.542088461660025
vehicle2,prediction,56603,-15.823795286740442,-21.729470067867208
vehicle2,update,56603,-15.911505356767215,-21.69976773112201
vehicle2,prediction,56803,-15.440075912269833,-21.911598048155476
vehicle2,update,56803,-15.095802969888277,-21.937762308970253
vehicle2,prediction,69817,-40.60428467741365,-42.97513872890807
vehicle2,update,69817,-43.95520228041745,-37.69959093962855
vehicle2,prediction,70018,-44.470386953947724,-37.91650262602044
vehicle2,update,70018,-44.28709215107119,-37.9565096357179
vehicle2,prediction,70218,-44.73230914620724,-38.2711745290078
vehicle2,update,70218,-44.71333415451862,-38.23803089218164
vehicle2,prediction,70418,-45.14536381353878,-38.55177159286661
vehicle2,update,70418,-45.25547478608041,-38.41678988839894
vehicle2,prediction,70618,-45.71206915384167,-38.67882414950671
vehicle2,update,70618,-45.58821276065583,-38.75533733929065
vehicle2,prediction,70818,-45.99489516707715,-39.07046387656143
vehicle2,update,70818,-46.13975475229402,-39.00533475941294
vehicle2,prediction,71019,-46.5541707532725,-39.29197854518832
vehicle2,update,71019,-46.628812558180705,-39.3114107117307
vehicle2,prediction,71219,-47.02832387534031,-39.5984103691713
vehicle2,update,71219,-46.93744226398753,-39.643039199390294
vehicle2,prediction,71419,-47.30185754719821,-39.96259516044132
vehicle2,update,71419,-47.60245268450961,-39.80820835294355
vehicle2,prediction,71619,-48.01997285505415,-40.05132804615055
vehicle2,update,71619,-47.84570548259204,-40.15265733058334
vehicle2,prediction,71819,-48.214012022048216,-40.45792510229782
vehicle2,update,71819,-48.1387635568863,-40.562459731423886
vehicle2,prediction,72020,-48.45772077233816,-40.90771975185554
vehicle2,update,72020,-48.71147687576333,-40.76715993262471
vehicle2,prediction,72220,-49.07326700658005,-41.04600680909007
vehicle2,update,72220,-48.93360236850188,-41.11873184708536
vehicle2,prediction,72420,-49.24505378749376,-41.44006714589679
vehicle2,update,72420,-49.360255695961285,-41.480846384118436
vehicle2,prediction,72620,-49.67019496758728,-41.79623642979688
vehicle2,update,72620,-49.70518903839924,-41.84227010149908
vehicle2,prediction,72820,-49.99103351815146,-42.153731979623956
vehicle2,update,72820,-49.86522224107598,-42.17934587825068
vehicle2,prediction,73021,-50.10913067538166,-42.51524681165398
vehicle2,update,73021,-50.25746328015856,-42.50940199095258
vehicle2,prediction,73221,-50.516622100648796,-42.8194043516411
vehicle2,update,73221,-50.307520542238066,-42.93570355665245
vehicle2,prediction,79028,-55.39570404362095,-52.76562050995411
vehicle2,update,79028,-54.732837550526206,-52.82744038093717
vehicle2,prediction,79228,-54.87992362695252,-53.12006446374247
vehicle2,update,79228,-55.057257724614274,-53.053784599028766
vehicle2,prediction,79428,-55.279796548683585,-53.29255409628277
vehicle2,update,79428,-55.217656637098784,-53.34918817497819
vehicle2,prediction,79628,-55.422149543127176,-53.600945183441866
vehicle2,update,79628,-55.331750469387664,-53.63430830715386
vehicle2,prediction,79828,-55.51506445679867,-53.89918081947669
vehicle2,update,79828,-55.53490420055165,-53.92805779237577
vehicle2,prediction,80029,-55.71756512588892,-54.185610884653286
vehicle2,update,80029,-55.641924258393615,-54.23476336674697
vehicle2,prediction,80229,-55.803540556195365,-54.496305262343334
vehicle2,update,80229,-55.97111912188677,-54.460269257861086
vehicle2,prediction,80429,-56.17166376679954,-54.69187171535572
vehicle2,update,80429,-56.03845032971261,-54.80918493387579
vehicle2,prediction,80629,-56.2124822722493,-55.06519438108047
vehicle2,update,80629,-56.41461779084602,-55.0490776454426
vehicle2,prediction,80829,-56.63022869613633,-55.27469152262803
vehicle2,update,80829,-56.808735727431426,-55.292472245691336
vehicle2,prediction,81030,-57.053047713755625,-55.49632039579743
vehicle2,update,81030,-56.81084828154514,-55.65081768781931
vehicle2,prediction,81230,-57.0084304054632,-55.903562230294966
vehicle2,update,81230,-57.27281249578506,-55.82910804079155
vehicle2,prediction,81430,-57.525761607235516,-56.03542477794132
vehicle2,update,81430,-57.43332028700404,-56.261324710155634
vehicle2,prediction,81630,-57.651161810103815,-56.50990799331722
vehicle2,update,81630,-57.67200127051995,-56.512466982660264
vehicle2,prediction,81830,-57.89809522953556,-56.760101455325454
vehicle2,update,81830,-58.13650273126399,-56.70632969960927
vehicle2,prediction,82031,-58.40575228760758,-56.90784799193274
vehicle2,update,82031,-58.24962151849946,-56.992131320510985
vehicle2,prediction,82231,-58.493049844559,-57.22414874622842
vehicle2,update,82231,-58.461447988889624,-57.24895878955319
vehicle2,prediction,82431,-58.698166708209406,-57.48415770569942
vehicle2,update,82431,-58.796950895102086,-57.53635799512323
vehicle2,prediction,82631,-59.042575407996615,-57.760782448306166
vehicle2,update,82631,-59.01972361101185,-57.825485485797955
vehicle2,prediction,82831,-59.257672085686266,-58.06054975264166
vehicle2,update,82831,-59.33810618850878,-58.02228671606266
vehicle2,prediction,83032,-59.59413385398183,-58.24093980397892
vehicle2,update,83032,-59.465211912761724,-58.39348990982145
vehicle2,prediction,83232,-59.683244661504624,-58.64583946161753
vehicle2,update,83232,-59.81524400423232,-58.5555285547745
vehicle2,prediction,83432,-60.063355863683626,-58.776076572213476
vehicle2,update,83432,-60.12445525253373,-58.74920609940952
vehicle2,prediction,83632,-60.3811012627086,-58.95345640651608
vehicle2,update,83632,-60.22939621773695,-59.10755216584401
vehicle2,prediction,83832,-60.45023945208947,-59.34852640537885
vehicle2,update,83832,-61.57308846604454,-59.20754466339504
vehicle2,prediction,84033,-61.896564914799065,-59.22728912234179
vehicle2,update,84033,-61.928039308679054,-59.493330768336975
vehicle2,prediction,84233,-62.235064728756605,-59.56564888435506
vehicle2,update,84233,-62.09902576159786,-59.74687309106336
vehicle2,prediction,84433,-62.39032445558391,-59.864434326227176
vehicle2,update,84433,-62.38801223942275,-59.968334326848534
vehicle2,prediction,84633,-62.6672842596263,-60.10440833829808
vehicle2,update,84633,-62.665366142969404,-60.20604266283023
vehicle2,prediction,84833,-62.92933234798487,-60.356507950430924
vehicle2,update,84833,-62.79452439284643,-60.489141919611484
vehicle2,prediction,85034,-63.03057711482617,-60.6717049898838
vehicle2,update,85034,-63.08679063213514,-60.735502985979636
vehicle2,prediction,85234,-63.317857521716874,-60.91854934132655
vehicle2,update,85234,-63.30227599864348,-60.97860863120493
vehicle2,prediction,85434,-63.523224421101595,-61.17192862123955
vehicle2,update,85434,-63.573941497423625,-61.171031748020695
vehicle2,prediction,85634,-63.796116258807444,-61.355180350440776
vehicle2,update,85634,-63.731475522284335,-61.393437500113436
vehicle2,prediction,85834,-63.93818477684447,-61.58628127532063
vehicle2,update,85834,-64.09666991646158,-61.46652283414992
vehicle2,prediction,86035,-64.32880960240033,-61.62402737247824
vehicle2,update,86035,-64.38100435356176,-61.66668941588944
vehicle2,prediction,86235,-64.60514868815955,-61.822546456262685
vehicle2,update,86235,-64.50713886101256,-61.90005225379434
vehicle2,prediction,86435,-64.71116879923945,-62.07983262994094
vehicle2,update,86435,-64.784619468312,-62.108554449550624
vehicle2,prediction,86635,-64.98606613498562,-62.284055337827766
vehicle2,update,86635,-64.91158389401853,-62.353202916349595
vehicle2,prediction,86835,-65.09274871180801,-62.54595719902198
vehicle2,update,86835,-65.06244879171415,-62.640905331226264
vehicle2,prediction,87036,-65.22446551755891,-62.846821770675575
vehicle2,update,87036,-65.3714383182505,-62.87773400865875
vehicle2,prediction,87236,-65.54410367898622,-63.06751275199939
vehicle2,update,87236,-65.52327912354215,-63.101019861018194
vehicle2,prediction,87436,-65.68593425197824,-63.293067403772135
vehicle2,update,87436,-65.7084517107109,-63.34684787140327
vehicle2,prediction,87636,-65.86833873301715,-63.54163636840262
vehicle2,update,87636,-65.82206762549701,-63.68263610363276
vehicle2,prediction,87836,-65.96000547231203,-63.891166524490885
vehicle2,update,87836,-66.04416641287271,-63.87752893194017
vehicle2,prediction,88037,-66.19073324895983,-64.0720096696398
vehicle2,update,88037,-66.28659368935611,-64.04884947605557
vehicle2,prediction,88237,-66.44265948469719,-64.2280363794409
vehicle2,update,88237,-66.29935367538391,-64.33291276274082
vehicle2,prediction,88437,-66.42435006010322,-64.52788585887515
vehicle2,update,88437,-66.6325315266799,-64.45138948607769
vehicle2,prediction,88637,-66.78811940282903,-64.61951793314553
vehicle2,update,88637,-66.81352109941437,-64.6853151809692
vehicle2,prediction,88837,-66.964543619123,-64.85553924546866
vehicle2,update,88837,-66.77730613848966,-64.94627356346669
vehicle2,prediction,89038,-66.89641302263995,-65.138513946759
vehicle2,update,89038,-68.38495435760461,-65.49354034391361
vehicle2,prediction,89238,-68.60783851683227,-65.51357970108195
vehicle2,update,89238,-68.71382818528649,-65.9645565166166
